date,swir_1,cell_id,latitude,longitude
2018-12-13 18:53:45,0.06050114649681529,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2018-12-13 18:53:44,0.06035191326530611,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-01-02 18:53:49,0.06776980891719746,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-01-02 18:53:48,0.06924005102040814,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-01-10 19:03:43,0.038997707006369425,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-01-10 19:03:42,0.03840676020408163,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-01-25 19:03:48,0.05804343949044586,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-01-27 18:53:48,0.05930840764331211,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-01-27 18:53:47,0.059399617346938764,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-02-19 19:03:44,0.04911248407643312,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-02-19 19:03:43,0.0484845663265306,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-03-16 19:03:46,0.05252700636942676,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-03-16 19:03:45,0.051680994897959166,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-03-18 18:53:49,0.06381694267515924,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-03-31 19:03:48,0.051130828025477706,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-03-31 19:03:47,0.05107130102040817,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-04-10 19:03:48,0.0582751275510204,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-04-22 18:53:58,0.0743775796178344,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-04-22 18:53:57,0.07370727040816326,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-04-25 19:03:54,0.05619070063694269,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-04-25 19:03:54,0.05665663265306121,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-04-27 18:53:55,0.07135286624203822,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-04-27 18:53:54,0.07048099489795917,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-05-02 18:53:59,0.07541146496815286,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-05-02 18:53:58,0.07602755102040815,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-05-05 19:03:56,0.05902305732484077,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-05-05 19:03:55,0.059282653061224475,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-05-12 18:54:00,0.08854980891719746,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-06-14 19:03:55,0.1006,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-06-14 19:03:54,0.0989,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-06-16 18:53:55,0.2192,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-06-19 19:03:51,0.1018,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-07-01 18:53:59,0.2072,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-07-04 19:03:56,0.09822135922330098,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-07-04 19:03:55,0.0863,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-07-06 18:53:56,0.2066,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-07-09 19:03:53,0.0909,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-07-09 19:03:52,0.0927,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-07-11 18:53:59,0.2049,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-07-14 19:03:56,0.0844,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-07-14 19:03:55,0.09577307692307692,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
2019-07-19 19:03:53,0.09791344902386116,a2588440-600e-41da-b2b9-1f5632ecdef6,38.708156,-120.0439685
